pais;fecha;confirmados;muertes;indice
Afghanistan;1/04/20;1952.0;60.0;80.74
Afghanistan;1/05/20;13081.0;194.0;84.26
Afghanistan;1/06/20;16299.0;494.0;80.18
Afghanistan;1/07/20;5158.0;532.0;78.7
Afghanistan;1/08/20;1494.0;119.0;55.4
Afghanistan;1/09/20;1109.0;57.0;23.52
Afghanistan;1/10/20;2157.0;78.0;17.05
Afghanistan;1/11/20;4849.0;257.0;11.29
Afghanistan;1/12/20;5252.0;396.0;12.04
Afghanistan;1/01/21;3497.0;209.0;12.04
Afghanistan;1/02/21;336.0;13.0;12.04
Albania;1/04/20;530.0;16.0;86.66
Albania;1/05/20;364.0;2.0;87.42
Albania;1/06/20;1398.0;29.0;70.46
Albania;1/07/20;2741.0;95.0;63.85
Albania;1/08/20;4237.0;127.0;58.12
Albania;1/09/20;4136.0;103.0;54.63
Albania;1/10/20;7226.0;122.0;54.63
Albania;1/11/20;17307.0;301.0;60.3
Albania;1/12/20;20134.0;371.0;62.45
Albania;1/01/21;19811.0;199.0;59.07
Albania;1/02/21;8162.0;92.0;60.19
Algeria;1/04/20;3290.0;406.0;86.15
Algeria;1/05/20;5388.0;203.0;77.56
Algeria;1/06/20;4513.0;259.0;70.55
Algeria;1/07/20;16487.0;298.0;72.54
Algeria;1/08/20;14100.0;300.0;79.98
Algeria;1/09/20;7036.0;226.0;75.93
Algeria;1/10/20;6412.0;228.0;75.63
Algeria;1/11/20;25257.0;467.0;71.69
Algeria;1/12/20;16411.0;325.0;72.22
Algeria;1/01/21;7729.0;135.0;72.22
Algeria;1/02/21;1974.0;27.0;72.22
Andorra;1/04/20;369.0;28.0;52.97
Andorra;1/05/20;19.0;6.0;51.49
Andorra;1/06/20;91.0;1.0;43.64
Andorra;1/07/20;70.0;0.0;41.67
Andorra;1/08/20;251.0;1.0;41.67
Andorra;1/09/20;874.0;0.0;44.64
Andorra;1/10/20;2706.0;21.0;54.74
Andorra;1/11/20;1989.0;1.0;58.57
Andorra;1/12/20;1304.0;8.0;53.52
Andorra;1/01/21;1888.0;17.0;52.78
Andorra;1/02/21;338.0;5.0;0
Angola;1/04/20;20.0;0.0;88.33
Angola;1/05/20;59.0;2.0;79.06
Angola;1/06/20;198.0;9.0;76.08
Angola;1/07/20;864.0;39.0;76.5
Angola;1/08/20;1506.0;56.0;78.18
Angola;1/09/20;2318.0;75.0;78.01
Angola;1/10/20;5600.0;104.0;69.7
Angola;1/11/20;4334.0;64.0;59.21
Angola;1/12/20;2414.0;57.0;65.2
Angola;1/01/21;2243.0;61.0;64.53
Angola;1/02/21;316.0;9.0;62.96
Argentina;1/04/20;3374.0;188.0;98.28
Argentina;1/05/20;12423.0;321.0;90.26
Argentina;1/06/20;47679.0;768.0;89.13
Argentina;1/07/20;126772.0;2236.0;91.51
Argentina;1/08/20;226433.0;5117.0;88.25
Argentina;1/09/20;333266.0;8277.0;87.96
Argentina;1/10/20;415923.0;14065.0;83.95
Argentina;1/11/20;257609.0;7728.0;79.63
Argentina;1/12/20;200981.0;4515.0;79.17
Argentina;1/01/21;301725.0;4729.0;79.17
Argentina;1/02/21;58262.0;1424.0;79.17
Australia;1/04/20;2207.0;75.0;71.48
Australia;1/05/20;436.0;10.0;67.35
Australia;1/06/20;699.0;2.0;54.77
Australia;1/07/20;9360.0;97.0;69.81
Australia;1/08/20;8539.0;456.0;75.1
Australia;1/09/20;1277.0;231.0;74.72
Australia;1/10/20;499.0;19.0;64.23
Australia;1/11/20;317.0;1.0;49.98
Australia;1/12/20;513.0;1.0;63.21
Australia;1/01/21;393.0;0.0;58.13
Australia;1/02/21;42.0;0.0;54.62
Austria;1/04/20;5272.0;456.0;78.64
Austria;1/05/20;1279.0;84.0;60.6
Austria;1/06/20;1035.0;37.0;47.74
Austria;1/07/20;3280.0;14.0;38.79
Austria;1/08/20;6308.0;15.0;35.19
Austria;1/09/20;17375.0;66.0;36.63
Austria;1/10/20;59216.0;311.0;51.51
Austria;1/11/20;177531.0;2075.0;78.11
Austria;1/12/20;78359.0;3038.0;75.6
Austria;1/01/21;53583.0;1499.0;81.57
Austria;1/02/21;10498.0;311.0;78.7
Azerbaijan;1/04/20;1506.0;19.0;89.78
Azerbaijan;1/05/20;3690.0;39.0;82.55
Azerbaijan;1/06/20;12030.0;150.0;85.74
Azerbaijan;1/07/20;14354.0;235.0;95.94
Azerbaijan;1/08/20;4557.0;86.0;87.6
Azerbaijan;1/09/20;3794.0;57.0;77.19
Azerbaijan;1/10/20;15040.0;139.0;66.76
Azerbaijan;1/11/20;65907.0;662.0;66.01
Azerbaijan;1/12/20;97524.0;1249.0;79.13
Azerbaijan;1/01/21;11519.0;491.0;85.09
Azerbaijan;1/02/21;979.0;29.0;80.56
Bahamas;1/04/20;67.0;11.0;96.3
Bahamas;1/05/20;21.0;0.0;95.55
Bahamas;1/06/20;2.0;0.0;80.55
Bahamas;1/07/20;470.0;3.0;70.38
Bahamas;1/08/20;1643.0;36.0;82.1
Bahamas;1/09/20;1906.0;46.0;76.69
Bahamas;1/10/20;2591.0;48.0;71.98
Bahamas;1/11/20;827.0;19.0;68.98
Bahamas;1/12/20;330.0;7.0;68.98
Bahamas;1/01/21;303.0;6.0;68.98
Bahamas;1/02/21;115.0;0.0;68.98
Bahrain;1/04/20;2473.0;4.0;75.98
Bahrain;1/05/20;8358.0;11.0;75
Bahrain;1/06/20;15360.0;68.0;75
Bahrain;1/07/20;14224.0;60.0;70.51
Bahrain;1/08/20;10990.0;43.0;66.75
Bahrain;1/09/20;18892.0;61.0;61.29
Bahrain;1/10/20;10781.0;70.0;59.83
Bahrain;1/11/20;5311.0;20.0;54.63
Bahrain;1/12/20;5719.0;11.0;52.48
Bahrain;1/01/21;10382.0;23.0;51.96
Bahrain;1/02/21;4991.0;8.0;0
Bangladesh;1/04/20;7616.0;163.0;91.48
Bangladesh;1/05/20;39486.0;482.0;90.61
Bangladesh;1/06/20;98330.0;1197.0;68.75
Bangladesh;1/07/20;92178.0;1264.0;77.4
Bangladesh;1/08/20;75335.0;1170.0;80.09
Bangladesh;1/09/20;50483.0;970.0;80.09
Bangladesh;1/10/20;44205.0;672.0;80.09
Bangladesh;1/11/20;57248.0;721.0;80.09
Bangladesh;1/12/20;48578.0;915.0;80.09
Bangladesh;1/01/21;21629.0;568.0;80.09
Bangladesh;1/02/21;3239.0;94.0;0
Barbados;1/04/20;47.0;6.0;86.47
Barbados;1/05/20;11.0;0.0;82.4
Barbados;1/06/20;5.0;0.0;70.83
Barbados;1/07/20;13.0;0.0;53.57
Barbados;1/08/20;64.0;0.0;44.28
Barbados;1/09/20;16.0;0.0;38.55
Barbados;1/10/20;47.0;0.0;32.01
Barbados;1/11/20;39.0;0.0;40.74
Barbados;1/12/20;107.0;0.0;41.02
Barbados;1/01/21;1162.0;7.0;61.91
Barbados;1/02/21;187.0;4.0;71.95
Belarus;1/04/20;13875.0;88.0;16.35
Belarus;1/05/20;28529.0;146.0;16.67
Belarus;1/06/20;19562.0;157.0;16.67
Belarus;1/07/20;5690.0;167.0;16.67
Belarus;1/08/20;4035.0;122.0;16.67
Belarus;1/09/20;6788.0;152.0;16.67
Belarus;1/10/20;19851.0;147.0;17.24
Belarus;1/11/20;38165.0;178.0;22.22
Belarus;1/12/20;57637.0;266.0;23.65
Belarus;1/01/21;54052.0;294.0;27.78
Belarus;1/02/21;11163.0;74.0;27.78
Belgium;1/04/20;35744.0;6889.0;81.48
Belgium;1/05/20;9862.0;1873.0;76.55
Belgium;1/06/20;3046.0;280.0;57.43
Belgium;1/07/20;7324.0;94.0;51.48
Belgium;1/08/20;15902.0;171.0;59.04
Belgium;1/09/20;33216.0;121.0;52.59
Belgium;1/10/20;310777.0;1609.0;49.9
Belgium;1/11/20;148116.0;5020.0;64.5
Belgium;1/12/20;69151.0;2883.0;60.19
Belgium;1/01/21;63657.0;1564.0;60.19
Belgium;1/02/21;16330.0;331.0;60.19
Belize;1/04/20;15.0;2.0;75
Belize;1/05/20;0.0;0.0;0
Belize;1/06/20;6.0;0.0;74.07
Belize;1/07/20;24.0;0.0;69.44
Belize;1/08/20;959.0;11.0;72.19
Belize;1/09/20;985.0;14.0;72.24
Belize;1/10/20;1495.0;32.0;68.26
Belize;1/11/20;2367.0;89.0;67.22
Belize;1/12/20;4922.0;100.0;72.22
Belize;1/01/21;1132.0;53.0;72.22
Belize;1/02/21;162.0;6.0;0
Benin;1/04/20;55.0;1.0;70.83
Benin;1/05/20;377.0;2.0;63.16
Benin;1/06/20;967.0;18.0;42.35
Benin;1/07/20;606.0;15.0;41.67
Benin;1/08/20;340.0;4.0;41.67
Benin;1/09/20;212.0;1.0;44.75
Benin;1/10/20;286.0;0.0;46.48
Benin;1/11/20;372.0;2.0;38.42
Benin;1/12/20;236.0;1.0;37.56
Benin;1/01/21;642.0;8.0;28.76
Benin;1/02/21;300.0;3.0;26.39
Bhutan;1/04/20;3.0;0.0;83.33
Bhutan;1/05/20;36.0;0.0;83.33
Bhutan;1/06/20;34.0;0.0;83.33
Bhutan;1/07/20;24.0;0.0;65.74
Bhutan;1/08/20;124.0;0.0;88.65
Bhutan;1/09/20;57.0;0.0;85.64
Bhutan;1/10/20;67.0;0.0;77.78
Bhutan;1/11/20;61.0;0.0;69.67
Bhutan;1/12/20;260.0;0.0;71.23
Bhutan;1/01/21;189.0;1.0;77.6
Bhutan;1/02/21;2.0;0.0;43.06
Bolivia;1/04/20;1060.0;56.0;96.3
Bolivia;1/05/20;8815.0;251.0;95.67
Bolivia;1/06/20;23237.0;810.0;89.29
Bolivia;1/07/20;43570.0;1854.0;89.81
Bolivia;1/08/20;39809.0;2050.0;89.81
Bolivia;1/09/20;18713.0;2938.0;81.48
Bolivia;1/10/20;6446.0;760.0;81.48
Bolivia;1/11/20;2951.0;232.0;82.3
Bolivia;1/12/20;15416.0;208.0;48.47
Bolivia;1/01/21;56711.0;1214.0;33.43
Bolivia;1/02/21;12352.0;485.0;13.89
Bosnia and Herzegovina;1/04/20;1337.0;56.0;91.32
Bosnia and Herzegovina;1/05/20;753.0;84.0;79.36
Bosnia and Herzegovina;1/06/20;1943.0;33.0;53.11
Bosnia and Herzegovina;1/07/20;7423.0;153.0;56.58
Bosnia and Herzegovina;1/08/20;8088.0;270.0;56.83
Bosnia and Herzegovina;1/09/20;7505.0;247.0;41.85
Bosnia and Herzegovina;1/10/20;22621.0;378.0;41.29
Bosnia and Herzegovina;1/11/20;37811.0;1447.0;47.53
Bosnia and Herzegovina;1/12/20;22864.0;1380.0;46.42
Bosnia and Herzegovina;1/01/21;10512.0;629.0;42.59
Bosnia and Herzegovina;1/02/21;2604.0;134.0;42.59
Botswana;1/04/20;19.0;0.0;86.11
Botswana;1/05/20;12.0;0.0;69.25
Botswana;1/06/20;192.0;0.0;59.81
Botswana;1/07/20;577.0;1.0;56.6
Botswana;1/08/20;829.0;4.0;52.22
Botswana;1/09/20;1539.0;10.0;56.25
Botswana;1/10/20;3470.0;6.0;62.5
Botswana;1/11/20;4100.0;10.0;52.78
Botswana;1/12/20;4063.0;8.0;50.71
Botswana;1/01/21;6488.0;92.0;53.7
Botswana;1/02/21;3142.0;45.0;53.7
Brazil;1/04/20;81470.0;5805.0;75
Brazil;1/05/20;427662.0;23308.0;80.54
Brazil;1/06/20;887192.0;30280.0;77.31
Brazil;1/07/20;1260444.0;32881.0;79.97
Brazil;1/08/20;1245787.0;28906.0;72
Brazil;1/09/20;902663.0;22571.0;69.23
Brazil;1/10/20;724670.0;15932.0;62.47
Brazil;1/11/20;800273.0;13236.0;56.05
Brazil;1/12/20;1340095.0;21829.0;63.78
Brazil;1/01/21;1528758.0;29555.0;67.68
Brazil;1/02/21;319909.0;7030.0;0
Brunei;1/04/20;9.0;0.0;54.36
Brunei;1/05/20;3.0;0.0;58.33
Brunei;1/06/20;0.0;0.0;0
Brunei;1/07/20;0.0;0.0;0
Brunei;1/08/20;3.0;0.0;40.43
Brunei;1/09/20;2.0;0.0;36.57
Brunei;1/10/20;2.0;0.0;35.19
Brunei;1/11/20;2.0;0.0;35.19
Brunei;1/12/20;7.0;0.0;35.19
Brunei;1/01/21;23.0;0.0;35.19
Brunei;1/02/21;2.0;0.0;35.19
Bulgaria;1/04/20;1107.0;58.0;72.28
Bulgaria;1/05/20;1007.0;74.0;61.23
Bulgaria;1/06/20;2476.0;90.0;39.44
Bulgaria;1/07/20;6701.0;153.0;37.63
Bulgaria;1/08/20;4576.0;246.0;39.17
Bulgaria;1/09/20;4567.0;196.0;36.91
Bulgaria;1/10/20;32011.0;454.0;37.31
Bulgaria;1/11/20;92456.0;2756.0;49.26
Bulgaria;1/12/20;56966.0;3541.0;53.91
Bulgaria;1/01/21;16482.0;1469.0;53.7
Bulgaria;1/02/21;6101.0;375.0;48.15
Burkina Faso;1/04/20;384.0;29.0;84.26
Burkina Faso;1/05/20;202.0;10.0;67.84
Burkina Faso;1/06/20;115.0;0.0;45.37
Burkina Faso;1/07/20;144.0;0.0;45.37
Burkina Faso;1/08/20;262.0;2.0;50.23
Burkina Faso;1/09/20;688.0;3.0;39.12
Burkina Faso;1/10/20;444.0;9.0;29.2
Burkina Faso;1/11/20;386.0;1.0;22.22
Burkina Faso;1/12/20;3821.0;17.0;13.89
Burkina Faso;1/01/21;3975.0;35.0;15.71
Burkina Faso;1/02/21;627.0;14.0;14.28
Burundi;1/04/20;9.0;0.0;13.89
Burundi;1/05/20;52.0;0.0;13.89
Burundi;1/06/20;107.0;0.0;13.89
Burundi;1/07/20;217.0;0.0;13.89
Burundi;1/08/20;58.0;0.0;11.11
Burundi;1/09/20;63.0;0.0;13.93
Burundi;1/10/20;77.0;0.0;14.81
Burundi;1/11/20;103.0;0.0;14.81
Burundi;1/12/20;130.0;1.0;14.81
Burundi;1/01/21;814.0;0.0;15.43
Burundi;1/02/21;96.0;1.0;24.07
Cambodia;1/04/20;13.0;0.0;62.56
Cambodia;1/05/20;3.0;0.0;57.41
Cambodia;1/06/20;16.0;0.0;40.74
Cambodia;1/07/20;98.0;0.0;38.89
Cambodia;1/08/20;35.0;0.0;45.47
Cambodia;1/09/20;3.0;0.0;37.04
Cambodia;1/10/20;14.0;0.0;35.37
Cambodia;1/11/20;35.0;0.0;40.62
Cambodia;1/12/20;52.0;0.0;57.63
Cambodia;1/01/21;88.0;0.0;52.21
Cambodia;1/02/21;10.0;0.0;50.93
Cameroon;1/04/20;1639.0;31.0;67.9
Cameroon;1/05/20;4072.0;128.0;63.89
Cameroon;1/06/20;6688.0;122.0;60.19
Cameroon;1/07/20;4663.0;78.0;60.19
Cameroon;1/08/20;1887.0;20.0;59.95
Cameroon;1/09/20;1696.0;7.0;55.44
Cameroon;1/10/20;955.0;8.0;45.37
Cameroon;1/11/20;2652.0;11.0;40.4
Cameroon;1/12/20;1832.0;11.0;22.39
Cameroon;1/01/21;3340.0;14.0;28.7
Cameroon;1/02/21;1777.0;12.0;24.07
Canada;1/04/20;45930.0;4027.0;72.87
Canada;1/05/20;38022.0;3727.0;71.43
Canada;1/06/20;13618.0;874.0;70.27
Canada;1/07/20;12184.0;245.0;67.6
Canada;1/08/20;12637.0;168.0;66.86
Canada;1/09/20;30189.0;198.0;64.29
Canada;1/10/20;76206.0;885.0;63.43
Canada;1/11/20;144244.0;1963.0;65.03
Canada;1/12/20;202852.0;3523.0;67.13
Canada;1/01/21;199286.0;4279.0;73.34
Canada;1/02/21;29109.0;789.0;75.46
Cape Verde;1/04/20;115.0;0.0;79.63
Cape Verde;1/05/20;314.0;2.0;80.41
Cape Verde;1/06/20;792.0;11.0;79.17
Cape Verde;1/07/20;1224.0;8.0;72.41
Cape Verde;1/08/20;1433.0;17.0;65.28
Cape Verde;1/09/20;2140.0;20.0;68.79
Cape Verde;1/10/20;2769.0;35.0;68.92
Cape Verde;1/11/20;1968.0;10.0;71.3
Cape Verde;1/12/20;1079.0;8.0;67.53
Cape Verde;1/01/21;2230.0;21.0;63.73
Cape Verde;1/02/21;381.0;2.0;59.26
Central African Republic;1/04/20;47.0;0.0;68.52
Central African Republic;1/05/20;961.0;2.0;74.76
Central African Republic;1/06/20;2734.0;45.0;68.36
Central African Republic;1/07/20;863.0;12.0;56.51
Central African Republic;1/08/20;103.0;2.0;50.93
Central African Republic;1/09/20;118.0;0.0;53.49
Central African Republic;1/10/20;37.0;0.0;40.27
Central African Republic;1/11/20;47.0;1.0;23.65
Central African Republic;1/12/20;50.0;0.0;18.78
Central African Republic;1/01/21;18.0;0.0;22.22
Central African Republic;1/02/21;8.0;0.0;0
Chad;1/04/20;66.0;5.0;65.74
Chad;1/05/20;705.0;60.0;80.4
Chad;1/06/20;88.0;8.0;72.99
Chad;1/07/20;70.0;1.0;68.11
Chad;1/08/20;77.0;2.0;64.81
Chad;1/09/20;187.0;8.0;70.59
Chad;1/10/20;283.0;13.0;73.61
Chad;1/11/20;205.0;3.0;70.37
Chad;1/12/20;425.0;3.0;67.38
Chad;1/01/21;1263.0;14.0;71.5
Chad;1/02/21;132.0;7.0;74.07
Chile;1/04/20;14858.0;215.0;73.15
Chile;1/05/20;105848.0;827.0;76.56
Chile;1/06/20;155843.0;4634.0;78.24
Chile;1/07/20;76274.0;3769.0;85.43
Chile;1/08/20;56059.0;1832.0;83.55
Chile;1/09/20;51265.0;1452.0;81.94
Chile;1/10/20;47265.0;1466.0;81.94
Chile;1/11/20;41487.0;1203.0;80.46
Chile;1/12/20;57230.0;1198.0;76.03
Chile;1/01/21;118136.0;1844.0;79.17
Chile;1/02/21;28241.0;604.0;79.17
China;1/04/20;1677.0;1328.0;60.21
China;1/05/20;190.0;1.0;74.24
China;1/06/20;640.0;3.0;78.5
China;1/07/20;2870.0;20.0;78.24
China;1/08/20;2259.0;62.0;78.24
China;1/09/20;631.0;16.0;60.09
China;1/10/20;821.0;0.0;63.06
China;1/11/20;1536.0;4.0;69.47
China;1/12/20;3061.0;39.0;79.07
China;1/01/21;4100.0;35.0;78.24
China;1/02/21;372.0;5.0;0
Colombia;1/04/20;5601.0;277.0;87
Colombia;1/05/20;22876.0;646.0;87.63
Colombia;1/06/20;68463.0;2395.0;87.04
Colombia;1/07/20;197662.0;6771.0;87.04
Colombia;1/08/20;319586.0;9557.0;87.04
Colombia;1/09/20;214585.0;6336.0;71.3
Colombia;1/10/20;244505.0;5316.0;68.96
Colombia;1/11/20;242622.0;5452.0;64.81
Colombia;1/12/20;325969.0;6447.0;60.19
Colombia;1/01/21;452109.0;10770.0;76.98
Colombia;1/02/21;66578.0;2307.0;81.02
Congo;1/04/20;201.0;9.0;97.22
Congo;1/05/20;391.0;11.0;89.81
Congo;1/06/20;476.0;17.0;73.15
Congo;1/07/20;2113.0;17.0;70.92
Congo;1/08/20;779.0;24.0;66
Congo;1/09/20;1110.0;30.0;61.48
Congo;1/10/20;201.0;3.0;51.85
Congo;1/11/20;484.0;2.0;45.92
Congo;1/12/20;1333.0;14.0;44.63
Congo;1/01/21;780.0;9.0;43.52
Congo;1/02/21;173.0;5.0;43.52
Costa Rica;1/04/20;372.0;4.0;76.76
Costa Rica;1/05/20;337.0;4.0;72.22
Costa Rica;1/06/20;2403.0;6.0;72.45
Costa Rica;1/07/20;14361.0;134.0;73.61
Costa Rica;1/08/20;23467.0;286.0;69.07
Costa Rica;1/09/20;34473.0;468.0;62.17
Costa Rica;1/10/20;34211.0;481.0;59.05
Costa Rica;1/11/20;29667.0;341.0;55.56
Costa Rica;1/12/20;29683.0;459.0;55.93
Costa Rica;1/01/21;23955.0;419.0;63.89
Costa Rica;1/02/21;4159.0;88.0;0
Cote d'Ivoire;1/04/20;1096.0;13.0;80.56
Cote d'Ivoire;1/05/20;1558.0;19.0;69.68
Cote d'Ivoire;1/06/20;6666.0;35.0;64.24
Cote d'Ivoire;1/07/20;6548.0;34.0;59.03
Cote d'Ivoire;1/08/20;2020.0;15.0;34.31
Cote d'Ivoire;1/09/20;1657.0;3.0;37.72
Cote d'Ivoire;1/10/20;992.0;6.0;34.31
Cote d'Ivoire;1/11/20;615.0;6.0;25
Cote d'Ivoire;1/12/20;1193.0;5.0;20.21
Cote d'Ivoire;1/01/21;5909.0;17.0;17.39
Cote d'Ivoire;1/02/21;1568.0;11.0;17.59
Croatia;1/04/20;1209.0;63.0;95.43
Croatia;1/05/20;170.0;31.0;76.59
Croatia;1/06/20;531.0;0.0;54.26
Croatia;1/07/20;2362.0;38.0;45.04
Croatia;1/08/20;5130.0;41.0;35.19
Croatia;1/09/20;6324.0;94.0;29.99
Croatia;1/10/20;32723.0;266.0;29.23
Croatia;1/11/20;79126.0;1240.0;34.22
Croatia;1/12/20;82395.0;2134.0;49.37
Croatia;1/01/21;21589.0;1107.0;49.25
Croatia;1/02/21;3047.0;171.0;47.22
Cuba;1/04/20;1315.0;55.0;76.23
Cuba;1/05/20;544.0;22.0;94.98
Cuba;1/06/20;296.0;3.0;93.98
Cuba;1/07/20;267.0;1.0;67.96
Cuba;1/08/20;1369.0;8.0;77.71
Cuba;1/09/20;1565.0;28.0;85.61
Cuba;1/10/20;1290.0;6.0;68.12
Cuba;1/11/20;1397.0;7.0;59.53
Cuba;1/12/20;3579.0;11.0;56.48
Cuba;1/01/21;14823.0;68.0;75.29
Cuba;1/02/21;6798.0;26.0;86.5
Cyprus;1/04/20;568.0;9.0;93.54
Cyprus;1/05/20;94.0;2.0;88.29
Cyprus;1/06/20;54.0;0.0;63.6
Cyprus;1/07/20;116.0;0.0;48.14
Cyprus;1/08/20;391.0;1.0;48.05
Cyprus;1/09/20;267.0;2.0;53.2
Cyprus;1/10/20;2611.0;4.0;54.92
Cyprus;1/11/20;6083.0;30.0;70.65
Cyprus;1/12/20;11454.0;70.0;71.11
Cyprus;1/01/21;8857.0;80.0;81.2
Cyprus;1/02/21;988.0;15.0;80.56
Czechia;1/04/20;4374.0;205.0;68.45
Czechia;1/05/20;1475.0;85.0;54.6
Czechia;1/06/20;2297.0;33.0;39.59
Czechia;1/07/20;4424.0;38.0;36.11
Czechia;1/08/20;7437.0;46.0;36.11
Czechia;1/09/20;46145.0;231.0;38.24
Czechia;1/10/20;264339.0;2596.0;54.3
Czechia;1/11/20;188196.0;5044.0;71.54
Czechia;1/12/20;195363.0;3285.0;65.61
Czechia;1/01/21;266113.0;4728.0;69.61
Czechia;1/02/21;52631.0;1025.0;72.22
Democratic Republic of Congo;1/04/20;474.0;23.0;80.23
Democratic Republic of Congo;1/05/20;2498.0;41.0;80.56
Democratic Republic of Congo;1/06/20;3969.0;98.0;80.56
Democratic Republic of Congo;1/07/20;2031.0;45.0;71.93
Democratic Republic of Congo;1/08/20;1027.0;43.0;48.74
Democratic Republic of Congo;1/09/20;562.0;14.0;45.62
Democratic Republic of Congo;1/10/20;647.0;35.0;43.91
Democratic Republic of Congo;1/11/20;1466.0;26.0;22.22
Democratic Republic of Congo;1/12/20;4886.0;258.0;21.41
Democratic Republic of Congo;1/01/21;5113.0;80.0;25.83
Democratic Republic of Congo;1/02/21;900.0;10.0;32.41
Denmark;1/04/20;6317.0;362.0;70.24
Denmark;1/05/20;2435.0;128.0;63.89
Denmark;1/06/20;1099.0;31.0;57.41
Denmark;1/07/20;1060.0;10.0;55.24
Denmark;1/08/20;3382.0;9.0;50.93
Denmark;1/09/20;11069.0;26.0;49.92
Denmark;1/10/20;18384.0;71.0;43.25
Denmark;1/11/20;34139.0;116.0;46.26
Denmark;1/12/20;83114.0;461.0;50.17
Denmark;1/01/21;35040.0;828.0;67.89
Denmark;1/02/21;3581.0;91.0;66.67
Djibouti;1/04/20;1059.0;2.0;94.44
Djibouti;1/05/20;2265.0;22.0;79.55
Djibouti;1/06/20;1328.0;30.0;59.26
Djibouti;1/07/20;402.0;4.0;55.41
Djibouti;1/08/20;303.0;2.0;50.93
Djibouti;1/09/20;29.0;1.0;50.93
Djibouti;1/10/20;145.0;0.0;45.44
Djibouti;1/11/20;118.0;0.0;42.18
Djibouti;1/12/20;152.0;0.0;37.96
Djibouti;1/01/21;101.0;2.0;37.96
Djibouti;1/02/21;18.0;0.0;37.96
Dominica;1/04/20;4.0;0.0;79.63
Dominica;1/05/20;0.0;0.0;0
Dominica;1/06/20;2.0;0.0;72.22
Dominica;1/07/20;0.0;0.0;0
Dominica;1/08/20;2.0;0.0;36.11
Dominica;1/09/20;10.0;0.0;31.17
Dominica;1/10/20;20.0;0.0;30.68
Dominica;1/11/20;35.0;0.0;32.67
Dominica;1/12/20;3.0;0.0;50.93
Dominica;1/01/21;29.0;0.0;29.01
Dominica;1/02/21;4.0;0.0;29.63
Dominican Republic;1/04/20;5863.0;250.0;94.63
Dominican Republic;1/05/20;10313.0;201.0;94.74
Dominican Republic;1/06/20;15283.0;245.0;86.66
Dominican Republic;1/07/20;37081.0;413.0;76.43
Dominican Republic;1/08/20;25066.0;550.0;78.7
Dominican Republic;1/09/20;17494.0;395.0;78.7
Dominican Republic;1/10/20;14809.0;140.0;69.81
Dominican Republic;1/11/20;16970.0;86.0;65.64
Dominican Republic;1/12/20;26797.0;83.0;65.64
Dominican Republic;1/01/21;43275.0;252.0;70.37
Dominican Republic;1/02/21;10059.0;177.0;70.37
Ecuador;1/04/20;22694.0;825.0;93.52
Ecuador;1/05/20;17277.0;2305.0;87.03
Ecuador;1/06/20;17334.0;1169.0;81.94
Ecuador;1/07/20;28923.0;1175.0;79.3
Ecuador;1/08/20;28412.0;854.0;75.37
Ecuador;1/09/20;31233.0;947.0;60.11
Ecuador;1/10/20;31145.0;1315.0;52.06
Ecuador;1/11/20;24493.0;791.0;52.78
Ecuador;1/12/20;19827.0;573.0;61.5
Ecuador;1/01/21;38316.0;825.0;69.9
Ecuador;1/02/21;7779.0;154.0;0
Egypt;1/04/20;4827.0;346.0;84.26
Egypt;1/05/20;19448.0;567.0;84.26
Egypt;1/06/20;43326.0;1994.0;73.89
Egypt;1/07/20;25767.0;1852.0;60.19
Egypt;1/08/20;4861.0;616.0;62.78
Egypt;1/09/20;4259.0;509.0;62.96
Egypt;1/10/20;4357.0;336.0;69.71
Egypt;1/11/20;8356.0;384.0;60.71
Egypt;1/12/20;22151.0;981.0;61.98
Egypt;1/01/21;27889.0;1685.0;60.72
Egypt;1/02/21;4256.0;383.0;54.63
El Salvador;1/04/20;363.0;9.0;90.67
El Salvador;1/05/20;2122.0;36.0;98.92
El Salvador;1/06/20;3921.0;128.0;93.61
El Salvador;1/07/20;10194.0;274.0;89.81
El Salvador;1/08/20;9097.0;269.0;87.42
El Salvador;1/09/20;3348.0;121.0;73.31
El Salvador;1/10/20;4368.0;91.0;52.78
El Salvador;1/11/20;4960.0;62.0;51.98
El Salvador;1/12/20;7555.0;115.0;47.22
El Salvador;1/01/21;9006.0;180.0;47.05
El Salvador;1/02/21;1687.0;55.0;46.3
Eritrea;1/04/20;24.0;0.0;93.52
Eritrea;1/05/20;0.0;0.0;0
Eritrea;1/06/20;164.0;0.0;93.52
Eritrea;1/07/20;76.0;0.0;90.34
Eritrea;1/08/20;40.0;0.0;89.81
Eritrea;1/09/20;56.0;0.0;87.5
Eritrea;1/10/20;88.0;0.0;80.86
Eritrea;1/11/20;114.0;0.0;77.5
Eritrea;1/12/20;743.0;3.0;78.7
Eritrea;1/01/21;815.0;4.0;88.67
Eritrea;1/02/21;191.0;0.0;89.81
Estonia;1/04/20;944.0;48.0;77.4
Estonia;1/05/20;180.0;16.0;59.46
Estonia;1/06/20;120.0;1.0;40.54
Estonia;1/07/20;75.0;0.0;25.44
Estonia;1/08/20;304.0;1.0;23.15
Estonia;1/09/20;996.0;0.0;24.72
Estonia;1/10/20;1534.0;9.0;25.93
Estonia;1/11/20;7403.0;45.0;32.43
Estonia;1/12/20;15682.0;111.0;48.83
Estonia;1/01/21;16218.0;190.0;49.1
